date,sex,place,last_name,first_name,total
16/09/2023,Womens,Street,BRUGGEMAN,Lore,18.23
16/09/2023,Womens,Street,ARZUA,Ailin,17.38
16/09/2023,Womens,Street,RENDON,Ana,17.29
16/09/2023,Womens,Street,SANCHEZ,Geraldine,16.42
16/09/2023,Womens,Street,PAUS,Svea,16.14
16/09/2023,Womens,Street,SILVA,Carla,16.02
16/09/2023,Womens,Street,COTE,ROJAS,15.62
16/09/2023,Womens,Street,MORALES,COLLAZO,15.03
16/09/2023,Womens,Street,ZHANG,Yan,14.77
16/09/2023,Womens,Street,MUNOZ,Jennifer,14.62
16/09/2023,Womens,Street,ALSBIRK,Smilla,14.32
16/09/2023,Womens,Street,PLACEK,Julia,14.26
16/09/2023,Womens,Street,GRANADOS,Itzel,14.18
16/09/2023,Womens,Street,BERTRAN,Aldana,13.17
16/09/2023,Womens,Street,CRIADO,OLIVA,12.53
16/09/2023,Womens,Street,PLANES,Valentina,12.21
16/09/2023,Womens,Street,SECOURS,Sam,11.95
16/09/2023,Womens,Street,LAN,Junyi,10.91
16/09/2023,Womens,Street,VIZUET,LUGO,10.91
16/09/2023,Womens,Street,KNUDSEN,Constanze,10.14
16/09/2023,Womens,Street,COTTAM,Christine,9.81
16/09/2023,Womens,Street,PETRIC,Valentina,9.28
16/09/2023,Womens,Street,RODRIGUES,Maria,9.22
16/09/2023,Womens,Street,BUCHANAN,Daisy,9.0
16/09/2023,Womens,Street,GALANTE,Madalena,8.5
16/09/2023,Womens,Street,ARIAS,YEPEZ,7.91
16/09/2023,Womens,Street,CEPEDA,Margarida,5.18
16/09/2023,Womens,Street,NAKAJIMA,Nonoka,0.44
16/09/2023,Mens,Street,HUSTON,Nyjah,275.94
16/09/2023,Mens,Street,SASAKI,Toa,270.53
16/09/2023,Mens,Street,VIANNA,Giovanni,268.06
16/09/2023,Mens,Street,NETSUKE,Kairi,265.82
16/09/2023,Mens,Street,HORIGOME,Yuto,264.69
16/09/2023,Mens,Street,AOKI,Yukito,249.18
16/09/2023,Mens,Street,TURY,Richard,243.75
16/09/2023,Mens,Street,GIRAUD,Aurelien,212.05
12/09/2023,Mens,Street,MOTA,Filipe,64.31
12/09/2023,Mens,Street,NETSUKE,Kairi,60.81
12/09/2023,Mens,Street,EATON,Jagger,60.0
12/09/2023,Mens,Street,DELL,OLIO,59.72
12/09/2023,Mens,Street,ONODERA,Ginwoo,58.94
12/09/2023,Mens,Street,MILOU,Vincent,58.82
12/09/2023,Mens,Street,GUSTAVO,Felipe,56.3
12/09/2023,Mens,Street,TURY,Richard,55.46
12/09/2023,Mens,Street,RIBEIRO,Gabriel,54.66
12/09/2023,Mens,Street,HORIGOME,Yuto,53.95
12/09/2023,Mens,Street,VIANNA,Giovanni,53.12
12/09/2023,Mens,Street,ONEILL,Shane,52.59
12/09/2023,Mens,Street,HOBAN,Braden,51.08
12/09/2023,Mens,Street,AOKI,Yukito,50.0
12/09/2023,Mens,Street,FOY,Jamie,48.21
12/09/2023,Mens,Street,SASAKI,Toa,47.58
12/09/2023,Mens,Street,GARBACCIO,Joseph,46.15
12/09/2023,Mens,Street,AGUILAR,Gabryel,45.16
12/09/2023,Mens,Street,SANDIFORD,Shay,42.71
12/09/2023,Mens,Street,IGLESIAS,Mauro,42.0
12/09/2023,Mens,Street,ILARDI,Jake,41.67
12/09/2023,Mens,Street,FYNN,Tommy,41.34
12/09/2023,Mens,Street,RODRIGUEZ,Greg,40.0
12/09/2023,Mens,Street,TUESTA,Deivid,39.19
12/09/2023,Mens,Street,SIANGOUENG,Thawatchai,38.93
12/09/2023,Mens,Street,TERRELL,Yakov,38.5
12/09/2023,Mens,Street,PHAM,Denny,38.04
12/09/2023,Mens,Street,HINSON,Joe,37.26
12/09/2023,Mens,Street,ALVES,Joao,37.0
12/09/2023,Mens,Street,MOTA,Filipe,64.31
12/09/2023,Mens,Street,NETSUKE,Kairi,60.81
12/09/2023,Mens,Street,EATON,Jagger,60.0
12/09/2023,Mens,Street,DELL,OLIO,59.72
12/09/2023,Mens,Street,ONODERA,Ginwoo,58.94
12/09/2023,Mens,Street,MILOU,Vincent,58.82
12/09/2023,Mens,Street,GUSTAVO,Felipe,56.3
12/09/2023,Mens,Street,TURY,Richard,55.46
12/09/2023,Mens,Street,RIBEIRO,Gabriel,54.66
12/09/2023,Mens,Street,HORIGOME,Yuto,53.95
12/09/2023,Mens,Street,VIANNA,Giovanni,53.12
12/09/2023,Mens,Street,ONEILL,Shane,52.59
12/09/2023,Mens,Street,HOBAN,Braden,51.08
12/09/2023,Mens,Street,AOKI,Yukito,50.0
12/09/2023,Mens,Street,FOY,Jamie,48.21
12/09/2023,Mens,Street,SASAKI,Toa,47.58
12/09/2023,Mens,Street,GARBACCIO,Joseph,46.15
12/09/2023,Mens,Street,AGUILAR,Gabryel,45.16
12/09/2023,Mens,Street,SANDIFORD,Shay,42.71
12/09/2023,Mens,Street,IGLESIAS,Mauro,42.0
12/09/2023,Mens,Street,ILARDI,Jake,41.67
12/09/2023,Mens,Street,FYNN,Tommy,41.34
12/09/2023,Mens,Street,RODRIGUEZ,Greg,40.0
12/09/2023,Mens,Street,TUESTA,Deivid,39.19
12/09/2023,Mens,Street,SIANGOUENG,Thawatchai,38.93
12/09/2023,Mens,Street,TERRELL,Yakov,38.5
12/09/2023,Mens,Street,PHAM,Denny,38.04
12/09/2023,Mens,Street,HINSON,Joe,37.26
12/09/2023,Mens,Street,ALVES,Joao,37.0
12/09/2023,Mens,Street,NGUYEN,Kristian,36.47
12/09/2023,Mens,Street,RABELO,Lucas,35.66
12/09/2023,Mens,Street,MATSUMOTO,Kairi,35.24
12/09/2023,Mens,Street,DE,JAEGER,35.13
12/09/2023,Mens,Street,IKE,Keyaki,35.0
12/09/2023,Mens,Street,ATANASOV,Marti,34.63
12/09/2023,Mens,Street,RUSSELL,Cordano,34.2
12/09/2023,Mens,Street,VALJALO,Brandon,33.77
12/09/2023,Mens,Street,ANDERBERG,Oscar,33.75
12/09/2023,Mens,Street,GONZALEZ,JC,33.64
12/09/2023,Mens,Street,CORIA,Brayan,33.03
12/09/2023,Mens,Street,AQUILA,Agus,33.0
12/09/2023,Mens,Street,ZEHNDER,Kilian,32.99
12/09/2023,Mens,Street,FERRERO,Gabriel,32.97
12/09/2023,Mens,Street,CARLSSON,Jonas,32.94
12/09/2023,Mens,Street,GARZA,DE,32.84
12/09/2023,Mens,Street,TEIXEIRA,Madu,32.67
12/09/2023,Mens,Street,CRAWFORD,Lazer,32.06
12/09/2023,Mens,Street,BRUNCLAIR,Beau,31.88
12/09/2023,Mens,Street,CARO,Angelo,31.85
12/09/2023,Mens,Street,SZALAK,Filip,31.7
12/09/2023,Mens,Street,STRICKER,Simon,31.31
12/09/2023,Mens,Street,JEONG,Jihoon,30.65
12/09/2023,Mens,Street,SAMPAOKANG,Attapon,30.62
12/09/2023,Mens,Street,WILMINK,Bert,30.55
12/09/2023,Mens,Street,HABANEC,Maxim,30.44
12/09/2023,Mens,Street,WOOLLEY,Daniel,30.15
12/09/2023,Mens,Street,ESQUIVEL,Paul,30.0
12/09/2023,Mens,Street,BERGUIN,Max,29.99
12/09/2023,Mens,Street,SCHAERER,Noel,29.96
12/09/2023,Mens,Street,SANTIAGO,Manny,29.84
12/09/2023,Mens,Street,GOURDAL,Lucien,29.67
12/09/2023,Mens,Street,KOROTUN,Yurii,29.47
12/09/2023,Mens,Street,DECENZO,Ryan,29.03
12/09/2023,Mens,Street,SARACENO,Zach,29.0
12/09/2023,Mens,Street,SOMMER,Justin,28.99
12/09/2023,Mens,Street,WIJIDJARUNG,Napat,28.74
12/09/2023,Mens,Street,BROEST,Diego,28.35
12/09/2023,Mens,Street,COLLYER,Rome,28.09
12/09/2023,Mens,Street,MOTA,Filipe,64.31
12/09/2023,Mens,Street,NETSUKE,Kairi,60.81
12/09/2023,Mens,Street,EATON,Jagger,60.0
12/09/2023,Mens,Street,DELL,OLIO,59.72
12/09/2023,Mens,Street,ONODERA,Ginwoo,58.94
12/09/2023,Mens,Street,MILOU,Vincent,58.82
12/09/2023,Mens,Street,GUSTAVO,Felipe,56.3
12/09/2023,Mens,Street,TURY,Richard,55.46
12/09/2023,Mens,Street,RIBEIRO,Gabriel,54.66
12/09/2023,Mens,Street,HORIGOME,Yuto,53.95
12/09/2023,Mens,Street,VIANNA,Giovanni,53.12
12/09/2023,Mens,Street,ONEILL,Shane,52.59
12/09/2023,Mens,Street,HOBAN,Braden,51.08
12/09/2023,Mens,Street,AOKI,Yukito,50.0
12/09/2023,Mens,Street,FOY,Jamie,48.21
12/09/2023,Mens,Street,SASAKI,Toa,47.58
12/09/2023,Mens,Street,GARBACCIO,Joseph,46.15
12/09/2023,Mens,Street,AGUILAR,Gabryel,45.16
12/09/2023,Mens,Street,SANDIFORD,Shay,42.71
12/09/2023,Mens,Street,IGLESIAS,Mauro,42.0
12/09/2023,Mens,Street,ILARDI,Jake,41.67
12/09/2023,Mens,Street,FYNN,Tommy,41.34
12/09/2023,Mens,Street,RODRIGUEZ,Greg,40.0
12/09/2023,Mens,Street,TUESTA,Deivid,39.19
12/09/2023,Mens,Street,SIANGOUENG,Thawatchai,38.93
12/09/2023,Mens,Street,TERRELL,Yakov,38.5
12/09/2023,Mens,Street,PHAM,Denny,38.04
12/09/2023,Mens,Street,HINSON,Joe,37.26
12/09/2023,Mens,Street,ALVES,Joao,37.0
12/09/2023,Mens,Street,NGUYEN,Kristian,36.47
12/09/2023,Mens,Street,RABELO,Lucas,35.66
12/09/2023,Mens,Street,MATSUMOTO,Kairi,35.24
12/09/2023,Mens,Street,DE,JAEGER,35.13
12/09/2023,Mens,Street,IKE,Keyaki,35.0
12/09/2023,Mens,Street,ATANASOV,Marti,34.63
12/09/2023,Mens,Street,RUSSELL,Cordano,34.2
12/09/2023,Mens,Street,VALJALO,Brandon,33.77
12/09/2023,Mens,Street,ANDERBERG,Oscar,33.75
12/09/2023,Mens,Street,GONZALEZ,JC,33.64
12/09/2023,Mens,Street,CORIA,Brayan,33.03
12/09/2023,Mens,Street,AQUILA,Agus,33.0
12/09/2023,Mens,Street,ZEHNDER,Kilian,32.99
12/09/2023,Mens,Street,FERRERO,Gabriel,32.97
12/09/2023,Mens,Street,CARLSSON,Jonas,32.94
12/09/2023,Mens,Street,GARZA,DE,32.84
12/09/2023,Mens,Street,TEIXEIRA,Madu,32.67
12/09/2023,Mens,Street,CRAWFORD,Lazer,32.06
12/09/2023,Mens,Street,BRUNCLAIR,Beau,31.88
12/09/2023,Mens,Street,CARO,Angelo,31.85
12/09/2023,Mens,Street,SZALAK,Filip,31.7
12/09/2023,Mens,Street,STRICKER,Simon,31.31
12/09/2023,Mens,Street,JEONG,Jihoon,30.65
12/09/2023,Mens,Street,SAMPAOKANG,Attapon,30.62
12/09/2023,Mens,Street,WILMINK,Bert,30.55
12/09/2023,Mens,Street,HABANEC,Maxim,30.44
12/09/2023,Mens,Street,WOOLLEY,Daniel,30.15
12/09/2023,Mens,Street,ESQUIVEL,Paul,30.0
12/09/2023,Mens,Street,BERGUIN,Max,29.99
12/09/2023,Mens,Street,SCHAERER,Noel,29.96
12/09/2023,Mens,Street,SANTIAGO,Manny,29.84
12/09/2023,Mens,Street,GOURDAL,Lucien,29.67
12/09/2023,Mens,Street,KOROTUN,Yurii,29.47
12/09/2023,Mens,Street,DECENZO,Ryan,29.03
12/09/2023,Mens,Street,SARACENO,Zach,29.0
12/09/2023,Mens,Street,SOMMER,Justin,28.99
12/09/2023,Mens,Street,WIJIDJARUNG,Napat,28.74
12/09/2023,Mens,Street,BROEST,Diego,28.35
12/09/2023,Mens,Street,COLLYER,Rome,28.09
12/09/2023,Mens,Street,MALY,Jan,27.96
12/09/2023,Mens,Street,SONDRUP,Vitus,27.81
12/09/2023,Mens,Street,DECUNHA,Alex,27.36
12/09/2023,Mens,Street,GERBER,Simon,27.29
12/09/2023,Mens,Street,ARENS,Jost,27.0
12/09/2023,Mens,Street,PIWOWAR,Mike,26.99
12/09/2023,Mens,Street,FIGUEROA,Andrés,26.77
12/09/2023,Mens,Street,ABU,Dor,26.7
12/09/2023,Mens,Street,PAPA,Micky,26.5
12/09/2023,Mens,Street,NAGARO,Noah,25.59
12/09/2023,Mens,Street,WINBERG,Hampus,25.49
12/09/2023,Mens,Street,MÖLLER,Mika,25.36
12/09/2023,Mens,Street,PFEIFFER,Lenni,24.4
12/09/2023,Mens,Street,KROON,Koffe,24.38
12/09/2023,Mens,Street,ROGERSTEN,Matheo,24.23
12/09/2023,Mens,Street,ZHANG,Jie,23.66
12/09/2023,Mens,Street,RAMIREZ,Ronald,23.45
12/09/2023,Mens,Street,SU,Jianjun,23.13
12/09/2023,Mens,Street,SEMAAN,Jean,22.4
12/09/2023,Mens,Street,PURCELL,John,22.37
12/09/2023,Mens,Street,COLA,Giuseppe,22.21
12/09/2023,Mens,Street,PEK,Martin,21.54
12/09/2023,Mens,Street,PORNCHAISUREE,Jirasin,21.25
12/09/2023,Mens,Street,ANDRES,VELASCOFernando,20.58
12/09/2023,Mens,Street,KNUTZEN,Daniel,20.09
12/09/2023,Mens,Street,JAKES,Vilem,19.28
12/09/2023,Mens,Street,EXENBERGER,Santino,19.18
12/09/2023,Mens,Street,BATAN,Rio,18.92
12/09/2023,Mens,Street,HENAO,MEJIA,18.48
12/09/2023,Mens,Street,NELNER,Tom,17.1
12/09/2023,Mens,Street,TEIXEIRA,Pacal,17.03
12/09/2023,Mens,Street,BOGDANOVICS,Arturs,16.73
12/09/2023,Mens,Street,SALDOU,Jean,16.49
12/09/2023,Mens,Street,MUELLER,Rocco,16.31
